      Time       Date     Sample #  Type  Sub Chan  Num	Aux
[23:21:30.000 17/08/1994]        0     "    0    0    0	## time resolution: 100
[23:21:30.000 17/08/1994]        0          0    0    0
[23:21:30.000 17/08/1994]        0     "    0    0    0	Sleep_stage_W duration: 450
[23:29:00.000 17/08/1994]    45000     "    0    0    0	Sleep_stage_1 duration: 30
[23:29:30.000 17/08/1994]    48000     "    0    0    0	Sleep_stage_W duration: 120
[23:31:30.000 17/08/1994]    60000     "    0    0    0	Sleep_stage_1 duration: 30
[23:32:00.000 17/08/1994]    63000     "    0    0    0	Sleep_stage_W duration: 90
[23:33:30.000 17/08/1994]    72000     "    0    0    0	Sleep_stage_1 duration: 210
[23:37:00.000 17/08/1994]    93000     "    0    0    0	Sleep_stage_W duration: 30
[23:37:30.000 17/08/1994]    96000     "    0    0    0	Sleep_stage_1 duration: 30
[23:38:00.000 17/08/1994]    99000     "    0    0    0	Sleep_stage_W duration: 30
[23:38:30.000 17/08/1994]   102000     "    0    0    0	Sleep_stage_1 duration: 180
[23:41:30.000 17/08/1994]   120000     "    0    0    0	Sleep_stage_2 duration: 480
[23:49:30.000 17/08/1994]   168000     "    0    0    0	Sleep_stage_3 duration: 30
[23:50:00.000 17/08/1994]   171000     "    0    0    0	Sleep_stage_2 duration: 90
[23:51:30.000 17/08/1994]   180000     "    0    0    0	Sleep_stage_3 duration: 240
[23:55:30.000 17/08/1994]   204000     "    0    0    0	Sleep_stage_2 duration: 60
[23:56:30.000 17/08/1994]   210000     "    0    0    0	Sleep_stage_3 duration: 150
[23:59:00.000 17/08/1994]   225000     "    0    0    0	Sleep_stage_2 duration: 30
[23:59:30.000 17/08/1994]   228000     "    0    0    0	Sleep_stage_3 duration: 270
[00:04:00.000 18/08/1994]   255000     "    0    0    0	Sleep_stage_4 duration: 120
[00:06:00.000 18/08/1994]   267000     "    0    0    0	Sleep_stage_3 duration: 30
[00:06:30.000 18/08/1994]   270000     "    0    0    0	Sleep_stage_4 duration: 240
[00:10:30.000 18/08/1994]   294000     "    0    0    0	Sleep_stage_2 duration: 60
[00:11:30.000 18/08/1994]   300000     "    0    0    0	Sleep_stage_3 duration: 90
[00:13:00.000 18/08/1994]   309000     "    0    0    0	Sleep_stage_4 duration: 750
[00:25:30.000 18/08/1994]   384000     "    0    0    0	Sleep_stage_3 duration: 30
[00:26:00.000 18/08/1994]   387000     "    0    0    0	Sleep_stage_4 duration: 630
[00:36:30.000 18/08/1994]   450000     "    0    0    0	Sleep_stage_3 duration: 60
[00:37:30.000 18/08/1994]   456000     "    0    0    0	Sleep_stage_2 duration: 60
[00:38:30.000 18/08/1994]   462000     "    0    0    0	Sleep_stage_W duration: 60
[00:39:30.000 18/08/1994]   468000     "    0    0    0	Sleep_stage_1 duration: 30
[00:40:00.000 18/08/1994]   471000     "    0    0    0	Sleep_stage_2 duration: 270
[00:44:30.000 18/08/1994]   498000     "    0    0    0	Sleep_stage_R duration: 1050
[01:02:00.000 18/08/1994]   603000     "    0    0    0	Sleep_stage_2 duration: 480
[01:10:00.000 18/08/1994]   651000     "    0    0    0	Sleep_stage_3 duration: 30
[01:10:30.000 18/08/1994]   654000     "    0    0    0	Sleep_stage_2 duration: 60
[01:11:30.000 18/08/1994]   660000     "    0    0    0	Sleep_stage_3 duration: 390
